title,url,published_at,company_name,company_id
Money Forward X、『Mikatano』シリーズに「消込」機能を追加,https://prtimes.jp/main/html/rd/p/000001485.000008962.html,2025-08-21 12:10,株式会社マネーフォワード,8962
「『マネーフォワード ビジネスカード』スポンサーポイント」プロジェクトで、奈良クラブへ寄付が可能に,https://prtimes.jp/main/html/rd/p/000001482.000008962.html,2025-10-23 12:42,株式会社マネーフォワード,8962
『マネーフォワード クラウド勤怠』、「『Slack』打刻機能」を提供開始,https://prtimes.jp/main/html/rd/p/000001483.000008962.html,2025-08-20 03:10,株式会社マネーフォワード,8962
『マネーフォワード クラウド』、「プロジェクトマスタ」共通化の対応を完了し、機能を大幅アップデート,https://prtimes.jp/main/html/rd/p/000001484.000008962.html,2025-08-18 15:10,株式会社マネーフォワード,8962
「『マネーフォワード ビジネスカード』スポンサーポイント」プロジェクトで、ロングスプーン協会へ寄付が可能に,https://prtimes.jp/main/html/rd/p/000001481.000008962.html,2025-10-28 09:43,株式会社マネーフォワード,8962
国内最大級の士業業界イベント「士業サミット2025」を10月3日にオンライン・オフラインで同時開催,https://prtimes.jp/main/html/rd/p/000001479.000008962.html,2025-08-08 18:10,株式会社マネーフォワード,8962
マネーフォワードが参加する任意団体「経費MIRAI協議会」が「経費精算業務の更なるデジタル化・効率化に向けた税制改正要望」を発表,https://prtimes.jp/main/html/rd/p/000001480.000008962.html,2025-08-08 14:10,株式会社マネーフォワード,8962
弁護士監修のAIで自動レビューができる『マネーフォワード クラウドAI契約書レビュー』を提供開始,https://prtimes.jp/main/html/rd/p/000001477.000008962.html,2025-10-01 12:37,株式会社マネーフォワード,8962
マネーフォワード、一般社団法人静岡ベンチャースタートアップ協会に加入,https://prtimes.jp/main/html/rd/p/000001476.000008962.html,2025-08-05 13:10,株式会社マネーフォワード,8962
『マネーフォワード クラウド』、新リース会計基準対応プロダクトに関する特設サイトを公開,https://prtimes.jp/main/html/rd/p/000001478.000008962.html,2025-08-05 07:40,株式会社マネーフォワード,8962
